userName,reviews,score,thumbsUpCount,reviewCreatedVersion,at,sentiment,noun,dominant_topic,confidence,dominant_topic_theme
Bram Nita,update buka,1,0,3.3.1,2016-02-29 13:17:28,Negative,['buka'],9,0.9090908898246054,error
Nan a,sistem pembayaran kadang pilihannya kartu kredit indomaret ketemu produk dibayar uang elektronik saku produk enggak disamakan,2,0,3.3.2,2016-02-29 01:35:20,Negative,"['sistem', 'pembayaran', 'kadang', 'kartu', 'kredit', 'ketemu', 'produk', 'dibayar', 'saku', 'produk', 'disamakan']",0,0.014521783677277196,barang
Fernando Pratama,versi sekarang buka apps loadingnya timeout mohon diperbaiki,2,0,3.3.2,2016-02-28 21:10:22,Negative,"['versi', 'buka', 'apps', 'loadingnya', 'mohon', 'diperbaiki']",7,0.3744992905688183,app performance
Imam Santosa,list produk cepat pembayaran pulsa inovasi beli produk lingkaran memuter loading enggak selesai voucer berlaku barang enggak voucer barang harus beli voucer terpakai drpda hangus,2,1,3.3.2,2016-02-28 13:03:11,Negative,"['list', 'produk', 'cepat', 'pembayaran', 'pulsa', 'inovasi', 'beli', 'produk', 'lingkaran', 'memuter', 'loading', 'voucer', 'berlaku', 'barang', 'voucer', 'barang', 'voucer', 'terpakai', 'drpda', 'hangus']",4,0.5535281643276002,order
Wompy Pratomo,stay front page unable login display hitam,1,0,missing,2016-02-27 08:23:39,Negative,"['stay', 'page', 'login', 'display', 'hitam']",2,0.3225964497558918,pencarian
Rinda Islamiati,update error lihat barang padahal jaringan lumayan belanja gratis ongkos kirim puas kendala kadang sampai buka chrome,2,41,3.3.2,2016-02-26 21:09:23,Negative,"['error', 'lihat', 'barang', 'belanja', 'gratis', 'ongkos', 'kirim', 'kendala', 'kadang', 'buka', 'chrome']",9,0.4824417982742785,error
faisal burhanudin,need access contact,1,0,missing,2016-02-26 10:57:16,Negative,"['need', 'access', 'contact']",7,0.9677350594531917,app performance
Tomo Angkriwan,intrusive permissions belanja need access phone photos contacts,1,0,missing,2016-02-25 19:24:50,Negative,"['permissions', 'belanja', 'access', 'phone', 'photos', 'contacts']",0,0.8059009501005551,barang
Yafie Ajfadh,upgrade berulang sampai uninstall unduh hasilnya klik pencarian koneksi terputus,1,0,3.3.1,2016-02-22 13:45:06,Negative,"['berulang', 'hasilnya', 'klik', 'koneksi', 'terputus']",6,0.6432228928442484,akun
guliano yusuf,sayang pakai mobile transfer,2,0,3.3.1,2016-02-20 00:24:21,Negative,"['sayang', 'pakai', 'mobile', 'transfer']",1,0.5124560850772985,kredit
Angga Christana,quality control payah proses return sebulan beres komplain email respon telepon menyambung,1,1,missing,2016-02-19 20:32:11,Negative,"['quality', 'control', 'payah', 'proses', 'return', 'beres', 'komplain', 'respon', 'telepon', 'menyambung']",4,0.9900954285813521,order
Eric D,mencoba belanja online produk pembatalan pesan alasan stok tersedia menunggu barang tersedia pilih merchant profesional dong,1,2,3.3.1,2016-02-19 18:07:03,Negative,"['mencoba', 'belanja', 'online', 'produk', 'pembatalan', 'stok', 'tersedia', 'menunggu', 'barang', 'tersedia', 'pilih', 'merchant', 'profesional']",0,0.992363584182485,barang
Irawati Kurniawan,selesai unduh membuka error tulisan duplicate authority penyedia tolong diperbaiki,2,0,missing,2016-02-18 22:17:05,Negative,"['selesai', 'membuka', 'error', 'authority', 'penyedia', 'tolong', 'diperbaiki']",7,0.07220956807022198,app performance
dafi habibi,can't login register,1,0,3.3.1,2016-02-16 19:24:50,Negative,"['login', 'register']",6,0.9523748373893665,akun
Rakhmad Priasmoro,used fine recent updated hope fixed,2,0,3.3.1,2016-02-14 12:31:53,Negative,"['used', 'updated', 'hope', 'fixed']",7,0.5883820805464384,app performance
krishnu fauzy,seminggu pesan untung transfer belanjaan ikhlaskan semiga mengalami alami,1,0,3.3.1,2016-02-13 17:42:50,Negative,"['seminggu', 'pesan', 'transfer', 'belanjaan', 'semiga', 'mengalami', 'alami']",2,0.12289285333820155,pencarian
Andrew Lee,login wishlist load gambar terima kasih,1,0,3.3.1,2016-02-12 06:54:52,Negative,"['wishlist', 'load', 'gambar', 'terima', 'kasih']",9,0.6521008981718,error
Anita Ruslim,pelayan customer servicenya memuakan pengiriman barang melebihi estimasi live chat customet service jawabannya besok proses,2,0,missing,2016-02-10 15:36:58,Negative,"['customer', 'servicenya', 'pengiriman', 'barang', 'live', 'service', 'jawabannya', 'besok', 'proses']",4,0.9890098245552799,order
Bernardus Thember,proses orderan dibagian pembayaran monitor pengiriman updet resi muncul barang,2,0,3.3.1,2016-02-06 00:21:08,Negative,"['proses', 'orderan', 'pembayaran', 'monitor', 'resi', 'muncul', 'barang']",4,0.5798551084752888,order
Teguh Bintoro Putra,order resinya niat mengirim,1,0,3.3.1,2016-02-06 00:06:07,Negative,"['order', 'resinya', 'niat', 'mengirim']",4,0.5947992258839073,order
Irwan Hendragunawan,proses verifikasi pembayaran menunggu pesan barang,1,1,3.3.1,2016-02-03 05:59:22,Negative,"['proses', 'verifikasi', 'menunggu', 'pesan', 'barang']",4,0.7317061565169507,order
Suryanullah Ullah,aplikasinya ongkirnya gratis pilihan barangnya mahal dibanding online belanja tetangga bank tujuan untuk pembayaran sedikit pembeli bank kena biaya transfer verifikasi butuh estimasi minggu online belanja seblh verifkasi pembyaran setelah konfrmasi butuh estimasi pengiriman jabodetabek,2,0,3.3.1,2016-02-03 00:58:52,Negative,"['aplikasinya', 'barangnya', 'mahal', 'dibanding', 'belanja', 'tetangga', 'bank', 'pembayaran', 'bank', 'kena', 'biaya', 'transfer', 'verifikasi', 'butuh', 'estimasi', 'online', 'belanja', 'seblh', 'verifkasi', 'pembyaran', 'konfrmasi', 'butuh', 'estimasi', 'pengiriman', 'jabodetabek']",1,0.04579667911216409,kredit
A Google user,bank menerima mandiri,1,0,missing,2016-02-02 20:11:34,Negative,"['bank', 'menerima', 'mandiri']",1,0.4762045587451982,kredit
Yudha Subakti,developer tolong manual update dong kasihan fakir kuota belanja ribet update ckcck,1,1,3.3.1,2016-01-30 02:11:42,Negative,"['developer', 'update', 'kasihan', 'fakir', 'kuota', 'belanja', 'ribet', 'ckcck']",8,0.5849046447680526,iklan
Reigning TeaParty,segi aplikasi penulisan alamat update alamat keganti sampai memesan keganti fitur terima barang pengajuan refund kekirim rusak segi pelayan cuma charger pesan minggu sampai jumat notabene kota seller populer konten dibenarkan order fulfillment sampai seminggu populer,1,2,3.3.1,2016-01-29 20:02:33,Negative,"['segi', 'aplikasi', 'alamat', 'keganti', 'memesan', 'fitur', 'terima', 'barang', 'pengajuan', 'refund', 'kekirim', 'segi', 'pelayan', 'charger', 'minggu', 'jumat', 'notabene', 'kota', 'seller', 'populer', 'order', 'fulfillment', 'seminggu', 'populer']",4,0.9958490212586445,order
shaliem agoes,filter fungsi,1,1,3.3.1,2016-01-28 11:40:06,Negative,"['filter', 'fungsi']",0,0.9523712482626778,barang
Alvin Stanislaus,menemukan prodyk cari,2,0,3.3.1,2016-01-27 21:49:45,Negative,"['prodyk', 'cari']",4,0.2929998047452074,order
rahadian enggar kusuma,kagak buka kagak berat bentar,2,0,3.3.1,2016-01-27 15:28:24,Negative,"['kagak', 'buka', 'kagak', 'berat', 'bentar']",3,0.5351850636362823,pembayaran
Shinta Ariani,setelah upgrade buka klik katrgori langsung forced close beigtu,1,4,3.3.1,2016-01-27 04:45:46,Negative,"['buka', 'klik', 'forced', 'beigtu']",9,0.4126814306900167,error
Muhajir Al Mubarok,update kuota bro kuota,1,0,missing,2016-01-25 21:56:03,Negative,"['kuota', 'bro', 'kuota']",1,0.967737824356374,kredit
Stephanie Joman,bentar update sih,2,5,3.3.1,2016-01-25 15:57:25,Negative,"['bentar', 'update']",8,5.210340557405186e-06,iklan
revi oliana,let,1,1,3.3.1,2016-01-25 14:00:48,Negative,[],0,0.0,barang
Chaq Anas,sudah,1,0,3.3.1,2016-01-25 13:23:35,Negative,[],0,0.0,barang
Yuditra Pitto Bania,data ditemukan,1,0,missing,2016-01-25 06:19:26,Negative,"['data', 'ditemukan']",6,0.9523791588084428,akun
kazuhiro nariouse,step pengiriman stuck step pembayaran loading screen progress koneksi mbps install belanja well sucks,1,0,3.3.0,2016-01-24 10:11:15,Negative,"['step', 'step', 'pembayaran', 'loading', 'progress', 'koneksi', 'mbps', 'install', 'belanja', 'sucks']",1,0.20681817386174375,kredit
Dian Priyambudi,login website reset password,1,0,3.3.0,2016-01-21 08:00:11,Negative,"['reset', 'password']",6,0.9523809521887306,akun
firman waworuntu,pesan kaos kaki sekarang status diambil kurir belanja,1,0,3.3.0,2016-01-20 09:39:38,Negative,"['kaos', 'kaki', 'status', 'diambil', 'kurir', 'belanja']",4,0.7687900740130633,order
Balinese Ucok,sebulan order bayar barang kunjung kirim email pembatalan refund ditanggapi disuruh menunggu telepon janji proses pembatalan refund kejelasan diemail berkali harga dipesan kejelasan terkirim proses pembatalan refund janji manis,1,0,3.3.0,2016-01-19 21:46:42,Negative,"['sebulan', 'order', 'bayar', 'barang', 'kunjung', 'email', 'pembatalan', 'refund', 'ditanggapi', 'disuruh', 'menunggu', 'telepon', 'janji', 'proses', 'pembatalan', 'refund', 'diemail', 'berkali', 'harga', 'proses', 'pembatalan', 'janji', 'manis']",4,0.944588816658897,order
Welly Tunggala,error,1,0,missing,2016-01-16 20:12:42,Negative,['error'],7,0.9090890107785851,app performance
Yongki Wibowo,sayang aplikasi disertai wish list bookmark hitam disukai popup saran mengganggu muncul scroll barang,1,0,3.3.0,2016-01-16 05:43:31,Negative,"['sayang', 'aplikasi', 'disertai', 'list', 'bookmark', 'hitam', 'disukai', 'popup', 'saran', 'muncul', 'scroll', 'barang']",4,0.03944418791385396,order
Kwak Kwik Kwuk Kwek Kwok,buka update terus aplikasi apaan nih,1,1,3.3.0,2016-01-15 20:17:23,Negative,"['buka', 'update', 'aplikasi']",8,0.2907009985132133,iklan
Edhi Sutanto,update ikut masuk aplikasinya dipakai uninstall update,1,1,3.3.0,2016-01-14 20:26:43,Negative,"['masuk', 'aplikasinya', 'dipakai', 'update']",6,0.6639698682277918,akun
Septi Nuraini,mengecek pesan error,2,0,missing,2016-01-14 15:21:01,Negative,"['mengecek', 'pesan', 'error']",0,0.3477243599674298,barang
gusti mulya,transfer belanjaan buka keranjang belanja tulisannya data ditemukan notifnya fitur cari jalan cari barang harus browse gondrong bukain bagaimana ini,2,0,3.3.0,2016-01-13 16:53:16,Negative,"['transfer', 'belanjaan', 'buka', 'keranjang', 'tulisannya', 'data', 'ditemukan', 'notifnya', 'fitur', 'cari', 'jalan', 'cari', 'barang', 'browse', 'gondrong', 'bukain']",9,0.6520435772456155,error
Chi,proses batal belanja uninstalled,2,0,3.3.0,2016-01-13 14:11:41,Negative,"['proses', 'belanja', 'uninstalled']",4,0.9677255047738799,order
Nadia Iswara,sudah barang sekarang sampai barangnya recommended olshop,1,0,3.3.0,2016-01-13 11:26:31,Negative,"['barang', 'barangnya', 'recommended', 'olshop']",0,0.5686910936963951,barang
Franz St,aplikasinya masuk muncul notifikasi data ditemukan versi begini dipakai,1,0,missing,2016-01-13 07:03:17,Negative,"['aplikasinya', 'masuk', 'muncul', 'data', 'ditemukan', 'versi', 'dipakai']",6,0.9859110635290281,akun
ahyaislive,tampilan durutkan berdasarkan harga,2,0,3.3.0,2016-01-12 11:04:54,Negative,"['tampilan', 'durutkan', 'harga']",7,0.48833522263581663,app performance
Irwanto Budiono,harga bersaing kupon promo gila habis pakai ribet pakai tipuan promo lama proses terima order proses pengambilan kurir pengiriman luambat harus sabar belanja,2,1,3.3.0,2016-01-11 19:43:30,Negative,"['harga', 'bersaing', 'kupon', 'promo', 'gila', 'habis', 'pakai', 'ribet', 'pakai', 'promo', 'proses', 'order', 'proses', 'pengambilan', 'pengiriman', 'luambat', 'sabar', 'belanja']",4,0.018990480916774126,order
Antony Kariono,install,1,0,3.2.1,2016-01-09 19:25:57,Negative,['install'],7,0.9090853477776462,app performance
Ardan Makarim,kena tipu pedagang kabel data kabel dijual mahal konfirmasi pembayaran khawatir bayar dibilang pembayaran habis konfirmasi pembayaran manual aplikasi crash alamat opsi disediakan alamat,1,0,3.1.1,2016-01-09 02:02:11,Negative,"['kena', 'tipu', 'pedagang', 'kabel', 'data', 'kabel', 'mahal', 'konfirmasi', 'pembayaran', 'khawatir', 'bayar', 'dibilang', 'pembayaran', 'habis', 'konfirmasi', 'pembayaran', 'aplikasi', 'crash', 'alamat', 'alamat']",6,0.6491262899049697,akun
Suna Yanti,status pesan terkirim update status masih pengiriman poin reward klaim,1,1,3.2.1,2016-01-07 18:43:57,Negative,"['status', 'update', 'status', 'pengiriman', 'reward', 'klaim']",4,0.5590912842257433,order
Ali Mansyur Hidayat,sudah mencoba beli barang gal pembayaran beli situs berhasil bermasalah manapun,2,0,missing,2016-01-07 17:43:11,Negative,"['mencoba', 'beli', 'barang', 'gal', 'pembayaran', 'beli', 'situs', 'berhasil', 'bermasalah', 'manapun']",4,0.7679933853012926,order
Egie Ginanjar,aplikasi account website menyambung login register account tampil null,2,0,3.2.1,2016-01-03 15:58:39,Negative,"['aplikasi', 'account', 'menyambung', 'login', 'register', 'account', 'tampil']",6,0.9859085701128749,akun
Aji Saputra,please bugs,1,0,3.2.1,2016-01-03 02:21:52,Negative,"['please', 'bugs']",8,0.9523769986283366,iklan
cries ady,payah barang habis seller suruh cepat update barangnya kasih tenggang maks update memang barangnya tampilkan,1,1,3.2.1,2016-01-01 06:33:32,Negative,"['payah', 'barang', 'habis', 'seller', 'suruh', 'cepat', 'barangnya', 'kasih', 'tenggang', 'maks', 'barangnya', 'tampilkan']",4,0.47237582523826954,order
Shanessalaurie Shanessa304050,harapan service pengiriman pelayan,1,0,3.2.1,2015-12-29 19:14:18,Negative,"['harapan', 'service', 'pengiriman', 'pelayan']",4,0.17709606817253926,order
wardah dara,barang lengkapi apapun kayak toko,1,0,3.2.1,2015-12-29 09:19:26,Negative,"['barang', 'lengkapi', 'apapun', 'toko']",0,0.9756047573974834,barang
Albert Liadinata,proses pengiriman sesuai jadwal barang dipesan mohon kedepannya memantau proses pengiriman tangan customer sungguh pengiriman gratis barang beli,1,0,missing,2015-12-27 09:36:42,Negative,"['proses', 'pengiriman', 'jadwal', 'barang', 'mohon', 'kedepannya', 'memantau', 'proses', 'customer', 'sungguh', 'pengiriman', 'gratis', 'barang', 'beli']",4,0.8956837493893518,order
zulfy affandi,beli pakai system cilan memasuki secret code pemegang kartu kredit selalu declined kartu bermasalah,1,0,3.2.1,2015-12-26 13:04:40,Negative,"['beli', 'pakai', 'system', 'cilan', 'memasuki', 'code', 'pemegang', 'kartu', 'kredit', 'declined', 'bermasalah']",1,0.7995071991182767,kredit
Dwi Cahyo,beli nuna leaf warna lilac merah muda datang warna biru langit warna dikirim,1,0,3.2.1,2015-12-25 10:16:18,Negative,"['leaf', 'warna', 'lilac', 'merah', 'muda', 'warna', 'biru', 'warna', 'dikirim']",4,0.9890061368279979,order
ario jiwandoko,setelah update aplikasi close dibuka diulang buka masih tolong apps perbaiki apps,1,0,3.2.1,2015-12-24 07:56:50,Negative,"['aplikasi', 'dibuka', 'diulang', 'buka', 'apps', 'perbaiki', 'apps']",9,0.24385839249159158,error
Azwan Tambunan,member infinite belanja iming free pengiriman express poin infinite sadar pilih pengiriman cepat kena charged ratusan ribu pengiriman telat estimasi maksimal live chat bonita fasilitas dijalankan keuntungan member infinite,1,0,3.2.1,2015-12-23 10:10:10,Negative,"['member', 'belanja', 'iming', 'pengiriman', 'express', 'poin', 'sadar', 'pilih', 'pengiriman', 'cepat', 'kena', 'charged', 'pengiriman', 'estimasi', 'live', 'chat', 'fasilitas', 'member', 'infinite']",4,0.8184780108877607,order
sidqi afandi,stok barang sedikit harga • ° sิαмα pasaran istimewa,1,0,3.2.1,2015-12-22 22:57:55,Negative,"['stok', 'barang', 'harga', '•', '°', 'sิαмα', 'pasaran', 'istimewa']",0,0.9876428484938015,barang
abn saja,tolong admin diperbaiki masak hitam masuk chart mengurangi hitam stok barang habis tambahkan fitur wistlist daftar masuk chart fitur konfirmasi pesan mobile tambahan fitur bayar pakai dokuwallet gal load gambar beli reload gal back page,1,0,3.2.1,2015-12-22 10:39:59,Negative,"['admin', 'diperbaiki', 'masak', 'hitam', 'chart', 'mengurangi', 'hitam', 'stok', 'barang', 'habis', 'tambahkan', 'wistlist', 'daftar', 'masuk', 'chart', 'fitur', 'konfirmasi', 'pesan', 'tambahan', 'fitur', 'bayar', 'pakai', 'dokuwallet', 'load', 'gambar', 'beli', 'reload', 'gal', 'page']",2,0.41184629196347455,pencarian
Aisa Sajar,barang sesuai dipesan ditulis note barang dipesan kosong dikirim konfirmasi,1,0,3.2.1,2015-12-22 09:04:04,Negative,"['barang', 'sesuai', 'note', 'barang', 'dipesan', 'konfirmasi']",0,0.7275578114575173,barang
BroHP,update terbaru pikir berubah profil terbaca profil picture status keanggotaan pembelian transaksi sudah wifi mobile data perubahan koneksi kekurangan aplikasinya,1,0,3.2.1,2015-12-22 01:57:59,Negative,"['terbaru', 'pikir', 'berubah', 'profil', 'terbaca', 'picture', 'status', 'keanggotaan', 'transaksi', 'wifi', 'data', 'perubahan', 'koneksi', 'kekurangan', 'aplikasinya']",6,0.6344735579982234,akun
SWJ OKE,diupdate enggak dibuka asus padfone kitkat,1,0,3.2.1,2015-12-20 10:57:47,Negative,"['diupdate', 'dibuka', 'padfone', 'kitkat']",6,0.45081050403937706,akun
reza ra,masuk pembayaram force close begitu,1,0,3.2.1,2015-12-19 02:14:02,Negative,"['masuk', 'pembayaram', 'force', 'close']",6,0.616618090424865,akun
Abezubo Sutasoma,update terbaru errorr hhu,1,0,3.2.0,2015-12-18 23:28:20,Negative,"['terbaru', 'errorr', 'hhu']",7,0.515523499728043,app performance
odri agretono,sudah update intinya buka,1,0,3.2.0,2015-12-18 23:09:49,Negative,"['intinya', 'buka']",9,0.9523585152952457,error
Hafiz Ar,inst unist tetap buka,1,0,missing,2015-12-18 22:24:35,Negative,['buka'],9,0.9090908898246054,error
Fredy Ferdyan Oktarizky Wijaya,apps open update,1,0,3.2.0,2015-12-18 21:37:28,Negative,"['apps', 'update']",7,0.020211504409487102,app performance
Nurul Irfan,buka diupdate masak update,1,0,3.2.0,2015-12-18 21:33:57,Negative,"['buka', 'diupdate', 'masak', 'update']",6,0.05128174140532654,akun
Shanum Malika,install dibuka suruh update bertahun pakai android menemukan,1,0,3.2.0,2015-12-18 21:17:39,Negative,"['install', 'dibuka', 'suruh', 'bertahun', 'pakai', 'android', 'menemukan']",7,0.9859027167305346,app performance
Mitra Prima Daya,aplikasi sejenis lazada elevania bukalapak dinomarket tokopedia aplikasi versi lemot telkomsel pesan reload muncul update error,1,1,3.2.0,2015-12-18 21:14:29,Negative,"['aplikasi', 'sejenis', 'lazada', 'elevania', 'bukalapak', 'dinomarket', 'tokopedia', 'aplikasi', 'versi', 'telkomsel', 'reload', 'muncul', 'error']",8,0.7281508240709355,iklan
Wahyu Arifianto,uninstall,1,0,3.2.0,2015-12-18 20:50:22,Negative,['uninstall'],3,0.9090675072499492,pembayaran
Nunung Setyawahana Akoeb,terbaru masak suruh update,1,0,3.2.0,2015-12-18 20:47:22,Negative,"['terbaru', 'masak', 'suruh', 'update']",6,0.5205550179005446,akun
Herbert Edcel Laurentius,open apps update,1,0,3.2.0,2015-12-18 20:39:18,Negative,"['apps', 'update']",7,0.020211504409487102,app performance
Jabang Tutuko,dibuka,1,0,3.2.0,2015-12-18 20:29:20,Negative,['dibuka'],6,0.9090605224056191,akun
niko android,latest version update aduh,1,0,3.2.0,2015-12-18 19:58:22,Negative,"['version', 'update', 'aduh']",8,0.09375422191176139,iklan
Fery Irawan,update dibuka,1,0,3.2.0,2015-12-18 19:47:51,Negative,['dibuka'],6,0.9090605224056191,akun
Ersa Simamora,update buka aplikasi semenjak latest update,1,0,missing,2015-12-18 19:40:48,Negative,"['buka', 'aplikasi', 'semenjak', 'update']",9,0.019066942574553714,error
